"ano_refe";"mes_refe";"codi_enti";"nome_enti";"codi_rece";"desc_rece";"desc_forc";"valo_arre";"data_ulal";"desc_tpmo";
"2021";"3";"13";"Fundo Municipal de Saude de Joao Pessoa";"1321001100";"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL";"0.220-Transferencias de Convenios ou de Contratos de Repasse";"64.06";"2021-03-31 00:00:00";"Arrecadacao de Receita";
"2021";"3";"13";"Fundo Municipal de Saude de Joao Pessoa";"1321001100";"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL";"0.215-TRANSFERENCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVEN";"-111.53";"2021-03-31 00:00:00";"Estorno Arrecadacao de Receita";
"2021";"3";"13";"Fundo Municipal de Saude de Joao Pessoa";"1321001100";"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL";"0.229-Outros Recursos Vinculados a Saude ";"645.42";"2021-03-31 00:00:00";"Arrecadacao de Receita";
"2021";"3";"13";"Fundo Municipal de Saude de Joao Pessoa";"1321001100";"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL";"0.101-Receitas de Impostos e de Transferencia de Impostos -";"3506.96";"2021-03-31 00:00:00";"Arrecadacao de Receita";
"2021";"3";"13";"Fundo Municipal de Saude de Joao Pessoa";"1321001100";"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL";"0.213-TRANSFERENCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVEN";"6418.66";"2021-03-31 00:00:00";"Arrecadacao de Receita";
"2021";"3";"13";"Fundo Municipal de Saude de Joao Pessoa";"1321001100";"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL";"0.215-TRANSFERENCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVEN";"13666.04";"2021-03-31 00:00:00";"Arrecadacao de Receita";
"2021";"3";"13";"Fundo Municipal de Saude de Joao Pessoa";"1321001100";"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL";"0.214-TRANSFERENCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVEN";"32436.79";"2021-03-31 00:00:00";"Arrecadacao de Receita";
"2021";"3";"13";"Fundo Municipal de Saude de Joao Pessoa";"1990991100";"OUTRAS RECEITAS - PRIMARIAS - PRINCIPAL";"0.101-Receitas de Impostos e de Transferencia de Impostos -";"20054.17";"2021-03-31 00:00:00";"Arrecadacao de Receita";
"2021";"3";"14";"Fundo Municipal dos Dir. da Crianca e do Adolescente de Joao Pessoa";"1321001100";"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL";"0.209-Outros Recursos Nao Vinculados";"235.86";"2021-03-31 00:00:00";"Arrecadacao de Receita";
"2021";"3";"18";"Fundo Municipal de Defesa dos Direitos Difusos";"1321001100";"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL";"0.209-Outros Recursos Nao Vinculados";"19451.68";"2021-03-31 00:00:00";"Arrecadacao de Receita";
"2021";"3";"18";"Fundo Municipal de Defesa dos Direitos Difusos";"1910041100";"MULTAS PREVISTAS NA LEGISLACAO SOBRE DEFESA DOS DIREITOS DIFUSOS - PRINCIPAL";"0.209-Outros Recursos Nao Vinculados";"39000";"2021-03-31 00:00:00";"Arrecadacao de Receita";
"2021";"3";"23";"Instituto Candida Vargas";"1321001100";"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL";"0.229-Outros Recursos Vinculados a Saude ";"-108.01";"2021-03-31 00:00:00";"Estorno Arrecadacao de Receita";
"2021";"3";"23";"Instituto Candida Vargas";"1321001100";"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL";"0.229-Outros Recursos Vinculados a Saude ";"998.5";"2021-03-31 00:00:00";"Arrecadacao de Receita";
"2021";"3";"23";"Instituto Candida Vargas";"7630011100";"SERVICOS DE ATENDIMENTO A SAUDE - PRINCIPAL";"0.229-Outros Recursos Vinculados a Saude ";"1.02";"2021-03-31 00:00:00";"Arrecadacao de Receita";
"2021";"3";"24";"Fundo Municipal de Assistencia Social de Joao Pessoa";"1321001100";"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL";"0.209-Outros Recursos Nao Vinculados";"-1024.55";"2021-03-31 00:00:00";"Estorno Arrecadacao de Receita";
"2021";"3";"24";"Fundo Municipal de Assistencia Social de Joao Pessoa";"1321001100";"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL";"0.209-Outros Recursos Nao Vinculados";"6609.6";"2021-03-31 00:00:00";"Arrecadacao de Receita";
"2021";"3";"24";"Fundo Municipal de Assistencia Social de Joao Pessoa";"1718121100";"TRANSFERENCIAS DE RECURSOS DO FUNDO NACIONAL DE ASSISTENCIA SOCIAL ? FNAS - PRINCIPAL";"0.231-Transferencia de Recursos do Fundo Nacional de Assiste";"382682.55";"2021-03-31 00:00:00";"Arrecadacao de Receita";
"2021";"3";"33";"Fundo Municipal de Apoio aos Pequenos Negocios - EMPREENDER-JP";"1321001100";"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL";"0.209-Outros Recursos Nao Vinculados";"17216.93";"2021-03-31 00:00:00";"Arrecadacao de Receita";
"2021";"3";"34";"Fundo Municipal do Meio Ambiente de Joao Pessoa";"1121011100";"TAXAS DE INSPECAO, CONTROLE E FISCALIZACAO - PRINCIPAL";"0.299-Outras Recursos nao Vinculados";"154306.01";"2021-03-31 00:00:00";"Arrecadacao de Receita";
"2021";"3";"34";"Fundo Municipal do Meio Ambiente de Joao Pessoa";"1321001100";"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL";"0.299-Outras Recursos nao Vinculados";"189.8";"2021-03-31 00:00:00";"Arrecadacao de Receita";
"2021";"3";"35";"Fundo Municipal de Urbanizacao";"1121011100";"TAXAS DE INSPECAO, CONTROLE E FISCALIZACAO - PRINCIPAL";"0.209-Outros Recursos Nao Vinculados";"2871255.68";"2021-03-31 00:00:00";"Arrecadacao de Receita";
"2021";"3";"35";"Fundo Municipal de Urbanizacao";"1321001100";"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL";"0.209-Outros Recursos Nao Vinculados";"1911.51";"2021-03-31 00:00:00";"Arrecadacao de Receita";
"2021";"3";"42";"SEMOB - Superintendencia Executiva de Mobilidade Urbana";"1122011100";"TAXAS PELA PRESTACAO DE SERVICOS - PRINCIPAL";"0.263-Recursos Vinculados ao Transito";"731.03";"2021-03-31 00:00:00";"Arrecadacao de Receita";
"2021";"3";"42";"SEMOB - Superintendencia Executiva de Mobilidade Urbana";"1321001100";"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL";"0.263-Recursos Vinculados ao Transito";"4877.37";"2021-03-31 00:00:00";"Arrecadacao de Receita";
"2021";"3";"42";"SEMOB - Superintendencia Executiva de Mobilidade Urbana";"1910011100";"MULTAS PREVISTAS EM LEGISLACAO ESPECIFICA - PRINCIPAL";"0.263-Recursos Vinculados ao Transito";"59080.28";"2021-03-31 00:00:00";"Arrecadacao de Receita";
"2021";"3";"42";"SEMOB - Superintendencia Executiva de Mobilidade Urbana";"1990991100";"OUTRAS RECEITAS - PRIMARIAS - PRINCIPAL";"0.263-Recursos Vinculados ao Transito";"9";"2021-03-31 00:00:00";"Arrecadacao de Receita";
"2021";"3";"42";"SEMOB - Superintendencia Executiva de Mobilidade Urbana";"1990991100";"OUTRAS RECEITAS - PRIMARIAS - PRINCIPAL";"0.100-Recursos Ordinarios";"-471.5";"2021-03-31 00:00:00";"Estorno Arrecadacao de Receita";
"2021";"3";"42";"SEMOB - Superintendencia Executiva de Mobilidade Urbana";"1990991100";"OUTRAS RECEITAS - PRIMARIAS - PRINCIPAL";"0.100-Recursos Ordinarios";"874.5";"2021-03-31 00:00:00";"Arrecadacao de Receita";
"2021";"3";"43";"Fundo de Gestao, Desenvolvimento e Modernizacao da procuradoria Geral FUNDERM";"1321001100";"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL";"0.209-Outros Recursos Nao Vinculados";"2402.84";"2021-03-31 00:00:00";"Arrecadacao de Receita";
"2021";"3";"44";"Fundo Municipal do Idoso - FMI-JP";"1321001100";"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL";"0.209-Outros Recursos Nao Vinculados";"121.74";"2021-03-31 00:00:00";"Arrecadacao de Receita";
"2021";"4";"1";"Prefeitura Municipal de Joao Pessoa";"1113031100";"IMPOSTO SOBRE A RENDA - RETIDO NA FONTE - TRABALHO - PRINCIPAL";"0.100-Recursos Ordinarios";"44903.13";"2021-04-01 00:00:00";"Arrecadacao de Receita";
"2021";"4";"1";"Prefeitura Municipal de Joao Pessoa";"1118011100";"IMPOSTO PREDIAL E TERRITORIAL URBANO - PRINCIPAL";"0.100-Recursos Ordinarios";"809150.53";"2021-04-01 00:00:00";"Arrecadacao de Receita";
"2021";"4";"1";"Prefeitura Municipal de Joao Pessoa";"1118011200";"IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - MULTAS E JUROS";"0.100-Recursos Ordinarios";"4378.44";"2021-04-01 00:00:00";"Arrecadacao de Receita";
"2021";"4";"1";"Prefeitura Municipal de Joao Pessoa";"1118011300";"IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - DIVIDA ATIVA";"0.100-Recursos Ordinarios";"57617.2";"2021-04-01 00:00:00";"Arrecadacao de Receita";
"2021";"4";"1";"Prefeitura Municipal de Joao Pessoa";"1118014100";"IMPOSTO SOBRE TRANSMISSAO ?INTER VIVOS? DE BENS IMOVEIS E DE DIREITOS REAIS SOBRE IMOVEIS ";"0.100-Recursos Ordinarios";"-827.61";"2021-04-01 00:00:00";"Estorno Arrecadacao de Receita";
"2021";"4";"1";"Prefeitura Municipal de Joao Pessoa";"1118014100";"IMPOSTO SOBRE TRANSMISSAO ?INTER VIVOS? DE BENS IMOVEIS E DE DIREITOS REAIS SOBRE IMOVEIS ";"0.100-Recursos Ordinarios";"134333.91";"2021-04-01 00:00:00";"Arrecadacao de Receita";
"2021";"4";"1";"Prefeitura Municipal de Joao Pessoa";"1118023100";"IMPOSTO SOBRE SERVICOS DE QUALQUER NATUREZA - PRINCIPAL";"0.100-Recursos Ordinarios";"324427.89";"2021-04-01 00:00:00";"Arrecadacao de Receita";
"2021";"4";"1";"Prefeitura Municipal de Joao Pessoa";"1118023300";"IMPOSTO SOBRE SERVICOS DE QUALQUER NATUREZA - DIVIDA ATIVA";"0.100-Recursos Ordinarios";"8460.46";"2021-04-01 00:00:00";"Arrecadacao de Receita";
"2021";"4";"1";"Prefeitura Municipal de Joao Pessoa";"1118023300";"IMPOSTO SOBRE SERVICOS DE QUALQUER NATUREZA - DIVIDA ATIVA";"0.100-Recursos Ordinarios";"-2929.31";"2021-04-01 00:00:00";"Estorno Arrecadacao de Receita";
"2021";"4";"1";"Prefeitura Municipal de Joao Pessoa";"1121011100";"TAXAS DE INSPECAO, CONTROLE E FISCALIZACAO - PRINCIPAL";"0.100-Recursos Ordinarios";"3658.15";"2021-04-01 00:00:00";"Arrecadacao de Receita";
"2021";"4";"1";"Prefeitura Municipal de Joao Pessoa";"1122011100";"TAXAS PELA PRESTACAO DE SERVICOS - PRINCIPAL";"0.100-Recursos Ordinarios";"298746.72";"2021-04-01 00:00:00";"Arrecadacao de Receita";
"2021";"4";"1";"Prefeitura Municipal de Joao Pessoa";"1321001100";"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL";"0.100-Recursos Ordinarios";"2227.06";"2021-04-01 00:00:00";"Arrecadacao de Receita";
"2021";"4";"1";"Prefeitura Municipal de Joao Pessoa";"1321001100";"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL";"0.100-Recursos Ordinarios";"-2227.06";"2021-04-01 00:00:00";"Estorno Arrecadacao de Receita";
"2021";"4";"1";"Prefeitura Municipal de Joao Pessoa";"1728012100";"COTA-PARTE DO IPVA - PRINCIPAL";"0.100-Recursos Ordinarios";"2411473.39";"2021-04-01 00:00:00";"Arrecadacao de Receita";
"2021";"4";"1";"Prefeitura Municipal de Joao Pessoa";"1728012100";"COTA-PARTE DO IPVA - PRINCIPAL";"0.100-Recursos Ordinarios";"-482294.68";"2021-04-01 00:00:00";"Estorno Arrecadacao de Receita";
"2021";"4";"2";"Autarquia Especial Municipal de Limpeza Urbana - EMLUR";"1321001100";"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL";"0.100-Recursos Ordinarios";"91.84";"2021-04-01 00:00:00";"Arrecadacao de Receita";
"2021";"4";"6";"Instituto de Previdencia do Municipio de Joao Pessoa";"1215011100";"CPSSS - SERVIDOR CIVIL ATIVO - PRINCIPAL";"0.241-Recursos Destinados ao RPPS - Plano Previdenciario - R";"194.92";"2021-04-01 00:00:00";"Arrecadacao de Receita";
"2021";"4";"6";"Instituto de Previdencia do Municipio de Joao Pessoa";"1215021100";"CONTRIBUICAO PATRONAL DE SERVIDOR ATIVO CIVIL PARA O RPPS - PRINCIPAL";"0.241-Recursos Destinados ao RPPS - Plano Previdenciario - R";"229.72";"2021-04-01 00:00:00";"Arrecadacao de Receita";
"2021";"4";"14";"Fundo Municipal dos Dir. da Crianca e do Adolescente de Joao Pessoa";"1718121100";"TRANSFERENCIAS DE RECURSOS DO FUNDO NACIONAL DE ASSISTENCIA SOCIAL ? FNAS - PRINCIPAL";"0.231-Transferencia de Recursos do Fundo Nacional de Assiste";"250";"2021-04-01 00:00:00";"Arrecadacao de Receita";
"2021";"4";"14";"Fundo Municipal dos Dir. da Crianca e do Adolescente de Joao Pessoa";"1990991100";"OUTRAS RECEITAS - PRIMARIAS - PRINCIPAL";"0.209-Outros Recursos Nao Vinculados";"250";"2021-04-01 00:00:00";"Arrecadacao de Receita";
"2021";"4";"14";"Fundo Municipal dos Dir. da Crianca e do Adolescente de Joao Pessoa";"1990991100";"OUTRAS RECEITAS - PRIMARIAS - PRINCIPAL";"0.209-Outros Recursos Nao Vinculados";"-250";"2021-04-01 00:00:00";"Estorno Arrecadacao de Receita";
"2021";"4";"18";"Fundo Municipal de Defesa dos Direitos Difusos";"1910041100";"MULTAS PREVISTAS NA LEGISLACAO SOBRE DEFESA DOS DIREITOS DIFUSOS - PRINCIPAL";"0.209-Outros Recursos Nao Vinculados";"13000";"2021-04-01 00:00:00";"Arrecadacao de Receita";
"2021";"4";"42";"SEMOB - Superintendencia Executiva de Mobilidade Urbana";"1122011100";"TAXAS PELA PRESTACAO DE SERVICOS - PRINCIPAL";"0.263-Recursos Vinculados ao Transito";"7263.88";"2021-04-01 00:00:00";"Arrecadacao de Receita";
"2021";"4";"42";"SEMOB - Superintendencia Executiva de Mobilidade Urbana";"1910011100";"MULTAS PREVISTAS EM LEGISLACAO ESPECIFICA - PRINCIPAL";"0.263-Recursos Vinculados ao Transito";"8071.31";"2021-04-01 00:00:00";"Arrecadacao de Receita";
"2021";"4";"42";"SEMOB - Superintendencia Executiva de Mobilidade Urbana";"1910011100";"MULTAS PREVISTAS EM LEGISLACAO ESPECIFICA - PRINCIPAL";"0.263-Recursos Vinculados ao Transito";"-7263.88";"2021-04-01 00:00:00";"Estorno Arrecadacao de Receita";
"2021";"4";"1";"Prefeitura Municipal de Joao Pessoa";"1118023300";"IMPOSTO SOBRE SERVICOS DE QUALQUER NATUREZA - DIVIDA ATIVA";"0.100-Recursos Ordinarios";"-516.56";"2021-04-04 00:00:00";"Estorno Arrecadacao de Receita";
"2021";"4";"1";"Prefeitura Municipal de Joao Pessoa";"1118023300";"IMPOSTO SOBRE SERVICOS DE QUALQUER NATUREZA - DIVIDA ATIVA";"0.100-Recursos Ordinarios";"516.56";"2021-04-04 00:00:00";"Arrecadacao de Receita";
"2021";"4";"1";"Prefeitura Municipal de Joao Pessoa";"1113031100";"IMPOSTO SOBRE A RENDA - RETIDO NA FONTE - TRABALHO - PRINCIPAL";"0.100-Recursos Ordinarios";"-12315.86";"2021-04-05 00:00:00";"Estorno Arrecadacao de Receita";
"2021";"4";"1";"Prefeitura Municipal de Joao Pessoa";"1113031100";"IMPOSTO SOBRE A RENDA - RETIDO NA FONTE - TRABALHO - PRINCIPAL";"0.100-Recursos Ordinarios";"12315.86";"2021-04-05 00:00:00";"Arrecadacao de Receita";
"2021";"4";"1";"Prefeitura Municipal de Joao Pessoa";"1118011100";"IMPOSTO PREDIAL E TERRITORIAL URBANO - PRINCIPAL";"0.100-Recursos Ordinarios";"2190837.98";"2021-04-05 00:00:00";"Arrecadacao de Receita";
"2021";"4";"1";"Prefeitura Municipal de Joao Pessoa";"1118011200";"IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - MULTAS E JUROS";"0.100-Recursos Ordinarios";"3988.58";"2021-04-05 00:00:00";"Arrecadacao de Receita";
"2021";"4";"1";"Prefeitura Municipal de Joao Pessoa";"1118011300";"IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - DIVIDA ATIVA";"0.100-Recursos Ordinarios";"77164.58";"2021-04-05 00:00:00";"Arrecadacao de Receita";
"2021";"4";"1";"Prefeitura Municipal de Joao Pessoa";"1118014100";"IMPOSTO SOBRE TRANSMISSAO ?INTER VIVOS? DE BENS IMOVEIS E DE DIREITOS REAIS SOBRE IMOVEIS ";"0.100-Recursos Ordinarios";"103838.13";"2021-04-05 00:00:00";"Arrecadacao de Receita";
"2021";"4";"1";"Prefeitura Municipal de Joao Pessoa";"1118023100";"IMPOSTO SOBRE SERVICOS DE QUALQUER NATUREZA - PRINCIPAL";"0.100-Recursos Ordinarios";"254911.59";"2021-04-05 00:00:00";"Arrecadacao de Receita";
"2021";"4";"1";"Prefeitura Municipal de Joao Pessoa";"1118023300";"IMPOSTO SOBRE SERVICOS DE QUALQUER NATUREZA - DIVIDA ATIVA";"0.100-Recursos Ordinarios";"18990.39";"2021-04-05 00:00:00";"Arrecadacao de Receita";
"2021";"4";"1";"Prefeitura Municipal de Joao Pessoa";"1121011100";"TAXAS DE INSPECAO, CONTROLE E FISCALIZACAO - PRINCIPAL";"0.100-Recursos Ordinarios";"7205.24";"2021-04-05 00:00:00";"Arrecadacao de Receita";
"2021";"4";"1";"Prefeitura Municipal de Joao Pessoa";"1122011100";"TAXAS PELA PRESTACAO DE SERVICOS - PRINCIPAL";"0.100-Recursos Ordinarios";"755921.48";"2021-04-05 00:00:00";"Arrecadacao de Receita";
"2021";"4";"6";"Instituto de Previdencia do Municipio de Joao Pessoa";"1215011100";"CPSSS - SERVIDOR CIVIL ATIVO - PRINCIPAL";"0.242-Recursos Destinados ao RPPS - Plano Financeiro - Recur";"230004.86";"2021-04-05 00:00:00";"Arrecadacao de Receita";
"2021";"4";"6";"Instituto de Previdencia do Municipio de Joao Pessoa";"1215011100";"CPSSS - SERVIDOR CIVIL ATIVO - PRINCIPAL";"0.241-Recursos Destinados ao RPPS - Plano Previdenciario - R";"204.4";"2021-04-05 00:00:00";"Arrecadacao de Receita";
"2021";"4";"6";"Instituto de Previdencia do Municipio de Joao Pessoa";"7215011100";"CPSSS - SERVIDOR CIVIL ATIVO - PRINCIPAL";"0.241-Recursos Destinados ao RPPS - Plano Previdenciario - R";"240.9";"2021-04-05 00:00:00";"Arrecadacao de Receita";
"2021";"4";"6";"Instituto de Previdencia do Municipio de Joao Pessoa";"7215011100";"CPSSS - SERVIDOR CIVIL ATIVO - PRINCIPAL";"0.242-Recursos Destinados ao RPPS - Plano Financeiro - Recur";"460009.8";"2021-04-05 00:00:00";"Arrecadacao de Receita";
"2021";"4";"13";"Fundo Municipal de Saude de Joao Pessoa";"1718031100";"TRANSFERENCIA DE RECURSOS DO SUS ? ATENCAO BASICA";"0.214-TRANSFERENCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVEN";"6773779.8";"2021-04-05 00:00:00";"Arrecadacao de Receita";
"2021";"4";"13";"Fundo Municipal de Saude de Joao Pessoa";"1718032100";"TRANSFERENCIA DE RECURSOS DO SUS ? ATENCAO DE MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOS";"0.214-TRANSFERENCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVEN";"22784042.96";"2021-04-05 00:00:00";"Arrecadacao de Receita";
"2021";"4";"13";"Fundo Municipal de Saude de Joao Pessoa";"1718033100";"TRANSFERENCIA DE RECURSOS DO SUS ? VIGILANCIA EM SAUDE";"0.214-TRANSFERENCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVEN";"809332.19";"2021-04-05 00:00:00";"Arrecadacao de Receita";
"2021";"4";"13";"Fundo Municipal de Saude de Joao Pessoa";"1718034100";"TRANSFERENCIA DE RECURSOS DO SUS ? ASSISTENCIA FARMACEUTICA";"0.214-TRANSFERENCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVEN";"397765.71";"2021-04-05 00:00:00";"Arrecadacao de Receita";
"2021";"4";"18";"Fundo Municipal de Defesa dos Direitos Difusos";"1910041100";"MULTAS PREVISTAS NA LEGISLACAO SOBRE DEFESA DOS DIREITOS DIFUSOS - PRINCIPAL";"0.209-Outros Recursos Nao Vinculados";"4000";"2021-04-05 00:00:00";"Arrecadacao de Receita";
"2021";"4";"42";"SEMOB - Superintendencia Executiva de Mobilidade Urbana";"1122011100";"TAXAS PELA PRESTACAO DE SERVICOS - PRINCIPAL";"0.263-Recursos Vinculados ao Transito";"38.56";"2021-04-05 00:00:00";"Arrecadacao de Receita";
"2021";"4";"42";"SEMOB - Superintendencia Executiva de Mobilidade Urbana";"1910011100";"MULTAS PREVISTAS EM LEGISLACAO ESPECIFICA - PRINCIPAL";"0.263-Recursos Vinculados ao Transito";"-38.56";"2021-04-05 00:00:00";"Estorno Arrecadacao de Receita";
"2021";"4";"42";"SEMOB - Superintendencia Executiva de Mobilidade Urbana";"1910011100";"MULTAS PREVISTAS EM LEGISLACAO ESPECIFICA - PRINCIPAL";"0.263-Recursos Vinculados ao Transito";"43822.26";"2021-04-05 00:00:00";"Arrecadacao de Receita";
"2021";"4";"1";"Prefeitura Municipal de Joao Pessoa";"1113031100";"IMPOSTO SOBRE A RENDA - RETIDO NA FONTE - TRABALHO - PRINCIPAL";"0.100-Recursos Ordinarios";"-4081.38";"2021-04-06 00:00:00";"Estorno Arrecadacao de Receita";
"2021";"4";"1";"Prefeitura Municipal de Joao Pessoa";"1113031100";"IMPOSTO SOBRE A RENDA - RETIDO NA FONTE - TRABALHO - PRINCIPAL";"0.100-Recursos Ordinarios";"4081.38";"2021-04-06 00:00:00";"Arrecadacao de Receita";
"2021";"4";"1";"Prefeitura Municipal de Joao Pessoa";"1118011100";"IMPOSTO PREDIAL E TERRITORIAL URBANO - PRINCIPAL";"0.100-Recursos Ordinarios";"71776.91";"2021-04-06 00:00:00";"Arrecadacao de Receita";
"2021";"4";"1";"Prefeitura Municipal de Joao Pessoa";"1118011200";"IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - MULTAS E JUROS";"0.100-Recursos Ordinarios";"6551.97";"2021-04-06 00:00:00";"Arrecadacao de Receita";
"2021";"4";"1";"Prefeitura Municipal de Joao Pessoa";"1118011300";"IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - DIVIDA ATIVA";"0.100-Recursos Ordinarios";"169486.02";"2021-04-06 00:00:00";"Arrecadacao de Receita";
"2021";"4";"1";"Prefeitura Municipal de Joao Pessoa";"1118014100";"IMPOSTO SOBRE TRANSMISSAO ?INTER VIVOS? DE BENS IMOVEIS E DE DIREITOS REAIS SOBRE IMOVEIS ";"0.100-Recursos Ordinarios";"253857.57";"2021-04-06 00:00:00";"Arrecadacao de Receita";
"2021";"4";"1";"Prefeitura Municipal de Joao Pessoa";"1118023100";"IMPOSTO SOBRE SERVICOS DE QUALQUER NATUREZA - PRINCIPAL";"0.100-Recursos Ordinarios";"141588.44";"2021-04-06 00:00:00";"Arrecadacao de Receita";
"2021";"4";"1";"Prefeitura Municipal de Joao Pessoa";"1118023100";"IMPOSTO SOBRE SERVICOS DE QUALQUER NATUREZA - PRINCIPAL";"0.100-Recursos Ordinarios";"-3898.5";"2021-04-06 00:00:00";"Estorno Arrecadacao de Receita";
"2021";"4";"1";"Prefeitura Municipal de Joao Pessoa";"1118023300";"IMPOSTO SOBRE SERVICOS DE QUALQUER NATUREZA - DIVIDA ATIVA";"0.100-Recursos Ordinarios";"10226.9";"2021-04-06 00:00:00";"Arrecadacao de Receita";
"2021";"4";"1";"Prefeitura Municipal de Joao Pessoa";"1121011100";"TAXAS DE INSPECAO, CONTROLE E FISCALIZACAO - PRINCIPAL";"0.100-Recursos Ordinarios";"4959.61";"2021-04-06 00:00:00";"Arrecadacao de Receita";
"2021";"4";"1";"Prefeitura Municipal de Joao Pessoa";"1122011100";"TAXAS PELA PRESTACAO DE SERVICOS - PRINCIPAL";"0.100-Recursos Ordinarios";"78086.46";"2021-04-06 00:00:00";"Arrecadacao de Receita";
"2021";"4";"1";"Prefeitura Municipal de Joao Pessoa";"1728011100";"COTA-PARTE DO ICMS - PRINCIPAL";"0.100-Recursos Ordinarios";"-1251213.4";"2021-04-06 00:00:00";"Estorno Arrecadacao de Receita";
"2021";"4";"1";"Prefeitura Municipal de Joao Pessoa";"1728011100";"COTA-PARTE DO ICMS - PRINCIPAL";"0.100-Recursos Ordinarios";"2085355.68";"2021-04-06 00:00:00";"Arrecadacao de Receita";
"2021";"4";"1";"Prefeitura Municipal de Joao Pessoa";"1728012100";"COTA-PARTE DO IPVA - PRINCIPAL";"0.100-Recursos Ordinarios";"-34247.29";"2021-04-06 00:00:00";"Estorno Arrecadacao de Receita";
"2021";"4";"1";"Prefeitura Municipal de Joao Pessoa";"1728012100";"COTA-PARTE DO IPVA - PRINCIPAL";"0.100-Recursos Ordinarios";"171236.46";"2021-04-06 00:00:00";"Arrecadacao de Receita";
"2021";"4";"1";"Prefeitura Municipal de Joao Pessoa";"1728013100";"COTA - PARTE DO IPI - MUNICIPIOS - PRINCIPAL";"0.100-Recursos Ordinarios";"4544";"2021-04-06 00:00:00";"Arrecadacao de Receita";
"2021";"4";"1";"Prefeitura Municipal de Joao Pessoa";"1728013100";"COTA - PARTE DO IPI - MUNICIPIOS - PRINCIPAL";"0.100-Recursos Ordinarios";"-908.8";"2021-04-06 00:00:00";"Estorno Arrecadacao de Receita";
"2021";"4";"1";"Prefeitura Municipal de Joao Pessoa";"1758011100";"TRANSFERENCIAS DE RECURSOS DO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E D";"0.113-Transferencias do FUNDEB- Impostos - 30%";"131761.08";"2021-04-06 00:00:00";"Arrecadacao de Receita";
"2021";"4";"1";"Prefeitura Municipal de Joao Pessoa";"1758011100";"TRANSFERENCIAS DE RECURSOS DO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E D";"0.112-Transferencias do FUNDEB - Impostos 70%";"307442.51";"2021-04-06 00:00:00";"Arrecadacao de Receita";
"2021";"4";"10";"Fundacao Cultural de Joao Pessoa";"1321001100";"REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL";"0.151-Outras Transferencias de Convenios ou Contratos de Rep";"108.71";"2021-04-06 00:00:00";"Arrecadacao de Receita";
"2021";"4";"13";"Fundo Municipal de Saude de Joao Pessoa";"1990991100";"OUTRAS RECEITAS - PRIMARIAS - PRINCIPAL";"0.101-Receitas de Impostos e de Transferencia de Impostos -";"4575.16";"2021-04-06 00:00:00";"Arrecadacao de Receita";
